ID;INDICATOR;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM
2086;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1990;14;85 years and over;6
2087;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1991;15;85 years and over;6
2088;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1992;16;85 years and over;6
2089;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1993;17;85 years and over;6
2090;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1994;18;85 years and over;6
2091;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1995;19;85 years and over;6
2092;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1996;20;85 years and over;6
2093;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1997;21;85 years and over;6
2094;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1998;22;85 years and over;6
2095;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;1999;23;85 years and over;6
2096;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2000;24;85 years and over;6
2097;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2001;25;85 years and over;6
2098;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2002;26;85 years and over;6
2099;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2003;27;85 years and over;6
2100;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2004;28;85 years and over;6
2101;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2005;29;85 years and over;6
2102;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2006;30;85 years and over;6
2103;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2007;31;85 years and over;6
2104;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2008;32;85 years and over;6
2105;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2009;33;85 years and over;6
2106;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2010;34;85 years and over;6
2107;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2011;35;85 years and over;6
2108;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2012;36;85 years and over;6
2109;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2013;37;85 years and over;6
2110;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2014;38;85 years and over;6
2111;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2015;39;85 years and over;6
2112;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2016;40;85 years and over;6
2113;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2017;41;85 years and over;6
2114;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Male: 85 years and over;3.153;2018;42;85 years and over;6
2115;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1950;1;10-14 years;1
2116;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1960;2;10-14 years;1
2117;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1970;3;10-14 years;1
2118;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1980;4;10-14 years;1
2119;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1981;5;10-14 years;1
2120;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1982;6;10-14 years;1
2121;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1983;7;10-14 years;1
2122;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1984;8;10-14 years;1
2123;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1985;9;10-14 years;1
2124;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1986;10;10-14 years;1
2125;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1987;11;10-14 years;1
2126;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1988;12;10-14 years;1
2127;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1989;13;10-14 years;1
2128;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1990;14;10-14 years;1
2129;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1991;15;10-14 years;1
2130;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1992;16;10-14 years;1
2131;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1993;17;10-14 years;1
2132;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1994;18;10-14 years;1
2133;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1995;19;10-14 years;1
2134;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1996;20;10-14 years;1
2135;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1997;21;10-14 years;1
2136;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1998;22;10-14 years;1
2137;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;1999;23;10-14 years;1
2138;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2000;24;10-14 years;1
2139;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2001;25;10-14 years;1
2140;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2002;26;10-14 years;1
2141;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2003;27;10-14 years;1
2142;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2004;28;10-14 years;1
2143;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2005;29;10-14 years;1
2144;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2006;30;10-14 years;1
2145;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2007;31;10-14 years;1
2146;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2008;32;10-14 years;1
2147;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2009;33;10-14 years;1
2148;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2010;34;10-14 years;1
2149;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2011;35;10-14 years;1
2150;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2012;36;10-14 years;1
2151;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2013;37;10-14 years;1
2152;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2014;38;10-14 years;1
2153;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2015;39;10-14 years;1
2154;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2016;40;10-14 years;1
2155;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2017;41;10-14 years;1
2156;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 10-14 years;3.21;2018;42;10-14 years;1
2157;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1950;1;15-24 years;2
2158;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1960;2;15-24 years;2
2159;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1970;3;15-24 years;2
2160;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1980;4;15-24 years;2
2161;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1981;5;15-24 years;2
2162;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1982;6;15-24 years;2
2163;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1983;7;15-24 years;2
2164;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1984;8;15-24 years;2
2165;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1985;9;15-24 years;2
2166;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1986;10;15-24 years;2
2167;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1987;11;15-24 years;2
2168;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1988;12;15-24 years;2
2169;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1989;13;15-24 years;2
2170;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1990;14;15-24 years;2
2171;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1991;15;15-24 years;2
2172;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1992;16;15-24 years;2
2173;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1993;17;15-24 years;2
2174;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1994;18;15-24 years;2
2175;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1995;19;15-24 years;2
2176;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1996;20;15-24 years;2
2177;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1997;21;15-24 years;2
2178;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1998;22;15-24 years;2
2179;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;1999;23;15-24 years;2
2180;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2000;24;15-24 years;2
2181;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2001;25;15-24 years;2
2182;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2002;26;15-24 years;2
2183;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2003;27;15-24 years;2
2184;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2004;28;15-24 years;2
2185;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2005;29;15-24 years;2
2186;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2006;30;15-24 years;2
2187;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2007;31;15-24 years;2
2188;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2008;32;15-24 years;2
2189;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2009;33;15-24 years;2
2190;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2010;34;15-24 years;2
2191;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2011;35;15-24 years;2
2192;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2012;36;15-24 years;2
2193;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2013;37;15-24 years;2
2194;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2014;38;15-24 years;2
2195;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2015;39;15-24 years;2
2196;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2016;40;15-24 years;2
2197;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2017;41;15-24 years;2
2198;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-24 years;3.22;2018;42;15-24 years;2
2199;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex and age;3;Female: 15-19 years;3.221;1950;1;15-19 years;2.1
